root_id,x_nm,y_nm,z_nm
720575941411676561,469940,753968,119160
720575941639347829,450996,756108,162270
720575941624995995,396364,178328,220905
720575941415410972,400644,198228,211635
720575941594914855,558124,186336,207180
720575941480357199,394032,199656,205155
720575941460172996,371588,117076,179055
720575941500017993,426684,169972,146655
720575941604876534,698368,145896,141615
720575941645770578,732508,134416,102690
720575941577940569,377672,167728,194760
720575941408398383,553280,188256,222075
720575941452897449,396012,193836,201060
720575941566866071,420480,52724,136800
720575941484487309,481016,92128,151740
720575941458207469,450928,74608,91395
720575941462992068,450276,55368,114435
720575941451129269,570028,68852,99810
720575941485078269,604524,60044,139635
720575941734375979,400440,129172,77805
720575941660517712,535460,101032,85680
720575941512012816,552552,103872,131400
720575941555528731,584024,126684,67860
720575941597275505,414228,56620,109935
720575941538947560,521992,69808,136215
720575941500544585,704360,116868,105075
720575941658944592,279988,175648,170235
720575941575516680,687036,145360,160515
720575941454340679,652604,194076,113895
720575941527347737,660688,172804,133965
720575941544191773,668056,191764,154395
720575941569750516,405304,221756,161190
720575941478852148,814980,139840,125865
720575941549367924,700896,133904,160875
720575941593605483,667604,163400,158850
720575941603828470,589392,91660,70830
720575941483963331,277260,144688,167400
720575941527282342,677476,151276,220950
720575941432779401,668632,229260,112500
720575941508212514,390192,200944,211230
720575941615626003,295900,191924,163305
720575941574534031,608444,595300,210375
720575941517517934,264616,116204,113715
720575941439464255,293768,206464,129285
720575941689681560,294148,198184,121635
720575941569095214,312968,191888,157725
720575941475902750,341616,182188,132615
720575941629714982,599432,81472,80100
720575941480293856,545020,64732,145170
720575941690729179,593696,85604,75960
720575941559592051,602876,71864,88785
720575941580628981,595544,123568,70920
720575941634172320,363184,189360,115830
720575941545502213,596424,92180,72090
720575941566342242,157020,199932,60885
720575941488157506,354884,177224,160740
720575941626111643,661900,123712,120105
720575941639807775,404364,114836,159120
720575941618509525,181448,176552,40905
720575941668250099,298428,147956,164880
720575941506441751,491916,102976,148815
720575941412528555,334528,167528,233955
720575941505459394,414684,72608,80865
720575941434418976,291088,144548,163710
720575941525709643,719116,150940,134325
720575941579514869,668872,181820,144900
720575941503427051,414804,73360,78030
720575941627224970,447844,124940,120060
720575941627946553,277680,113008,195705
720575941627422363,467916,62408,116910
720575941515944803,422272,267372,86580
720575941453030983,429376,199372,141660
720575941526954424,437204,283732,110970
720575941649901297,468348,712704,166500
720575941537703144,495296,370000,137655
720575941445166100,481364,370000,123750
720575941461092036,556748,649476,151335
720575941703180762,476772,841432,202770
720575941573616891,533360,161092,189270
720575941575975350,482680,587208,174240
720575941431469304,554324,127316,196875
720575941470004445,575572,224536,67860
720575941645444808,418176,223608,151605
720575941623162108,562648,617532,136935
720575941527544708,477536,681872,157455
720575941463843597,506224,219184,86220
720575941611824358,543972,755072,158265
720575941542421340,572552,607856,131580
720575941526955266,456096,360772,129060
720575941441234111,463196,788220,200520
720575941506310821,517576,269332,117675
720575941565293063,503660,370000,131580
720575941514372049,522596,610016,114570
720575941636531573,469832,746944,209295
720575941556839204,463596,370000,128250
720575941577811545,423304,136344,208080
720575941561755181,433592,103768,88155
720575941596881703,476020,473784,137835
720575941732541739,559196,643124,130680
720575941589017143,500180,370000,133695
720575941536326805,504476,370000,131805
720575941472297787,498400,370000,126630
720575941528266372,313348,107396,89595
720575941436122656,461896,135408,56430
720575941431730647,527688,144788,205110
720575941589148228,530856,189868,121005
720575941566013952,668384,202224,132210
720575941532132325,353320,178972,213930
720575941499888802,495064,257604,81270
720575941574271901,405900,165284,214875
720575941574075913,520580,120056,206145
720575941514896131,669032,101100,133740
720575941519615598,527272,176260,38340
720575941590000708,597056,116080,142740
720575941573158302,508808,212596,178110
720575941564900242,579640,165020,67950
720575941607236205,598036,159216,83565
720575941497660539,580636,165076,136530
720575941561623411,470920,77652,215685
720575941571519483,593336,585028,138375
720575941467776278,567716,116144,83430
720575941612282643,518740,206808,128520
720575941558675245,585300,566748,166950
720575941452964935,527068,155256,95400
720575941450146638,564924,160016,242100
720575941457290733,514960,607308,197460
720575941507031612,557772,557192,104400
720575941633844923,519364,177200,204930
720575941472166720,523544,143400,96570
720575941567260404,364256,189180,120420
720575941551006580,566680,167188,186840
720575941535409178,510884,832984,256635
720575941558608676,537092,87804,122175
720575941471839296,482632,906948,272790
720575941566408502,636260,97480,143820
720575941552252159,555096,176860,127935
720575941474722858,647544,124664,134865
720575941611496681,595772,199340,125775
720575941454341939,496444,262236,95535
720575941659730712,541708,179020,45405
720575941681948093,535708,165896,140175
720575941596554885,579808,97592,107415
720575941626110602,544588,105148,109395
720575941507688030,655424,154592,217125
720575941469546251,533084,170860,95985
720575941516338937,628388,161060,195525
720575941499888779,600504,186688,154980
720575941568832882,566232,105800,188280
720575941481931427,548104,181220,163440
720575941539276181,578196,111580,134595
720575941516272730,655808,146216,106110
720575941604419006,513440,123556,158130
720575941354201904,555228,115676,214695
720575941654225364,535712,145888,59715
720575941614511635,629412,131412,87885
720575941591966718,600580,127568,116415
720575941734311723,524976,109880,123300
720575941450933341,299588,144264,173025
720575941479047648,587920,183360,227250
720575941509457186,589652,134664,151065
720575941496743552,528140,112644,136845
720575941633713339,579188,160408,71325
720575941612348262,433096,118876,195795
720575941461812932,326156,124240,93060
720575941545042949,443412,148492,162855
720575941688369647,332412,147220,98955
720575941593802373,430892,596448,116325
720575941583644382,457384,631216,223965
720575941508146978,376588,238620,89550
720575941645181601,432072,47924,168210
720575941407614382,359844,97676,137970
720575941561229939,362352,104632,133920
720575941592097320,302640,108508,124335
720575941688894326,415620,76268,127890
720575941461878160,314084,119900,167490
720575941576827318,317280,156832,124020
720575941526627494,420180,188240,97875
720575941513913041,448604,81964,214425
720575941645247845,342176,202272,138375
720575941539210226,313240,115516,108855
720575941499167817,320344,129424,120150
720575941555725651,301012,131824,87210
720575941551072372,308752,135484,84735
720575941593801323,299296,100816,123075
720575941565293666,302960,139796,121680
720575941483111107,372652,139544,165195
720575941580957049,423696,260136,118665
720575941545764232,393644,213040,42300
720575941507229093,333952,165264,209790
720575941563720704,395288,190612,79785
720575941508539938,432188,115180,110610
720575941413446801,396860,155108,61740
720575941476426526,416844,194304,73620
720575941527742233,365372,179932,168885
720575941476755265,431204,177488,92520
720575941630633669,385908,223916,55575
720575941594194801,460216,98048,177795
720575941643413093,446496,126888,89190
720575941496349383,407496,142588,116280
720575941582725753,383496,151360,141525
720575941723432762,403872,211076,69165
720575941408793135,311328,157456,145575
720575941629781798,324392,134212,114300
720575941489992245,325872,143120,86130
720575941629912102,307840,195904,187875
720575941440578879,372760,132260,139860
720575941481276858,427072,251600,124560
720575941545042868,373940,201844,120780
720575941431469048,428596,137112,202680
720575941496611657,440960,100684,107325
720575941551728500,475892,231276,70785
720575941528134310,424512,111620,92025
720575941530101432,404624,195240,81540
720575941604221430,396336,106160,254205
720575941733197355,412560,755912,162225
720575941452506537,459004,157788,35505
720575941589280068,451556,79312,198585
720575941529314507,429824,100032,68220
720575941483766458,438984,108556,115515
720575941575648777,654416,138608,101565
720575941619556991,477520,228468,76590
720575941560444531,422840,169020,169245
720575941486716482,426816,184148,50580
720575941454079539,397224,178844,30960
720575941555660371,458964,169120,138780
720575941643282277,330164,144908,198090
720575941496349310,301680,116936,167940
720575941524465483,335896,128040,84735
720575941629322809,670020,584036,264645
720575941435270798,592876,98948,82170
720575941586920838,322880,133188,88335
720575941560115983,308388,122484,177660
720575941496874107,301852,129688,79335
720575941416788508,363296,95772,145665
720575941612347821,334524,167576,169515
720575941475312992,323728,165388,83880
720575941503951447,484516,259860,82710
720575941666678515,537376,212880,94140
720575941571716766,321144,126680,109395
720575941688633100,284564,105664,207405
720575941561295887,437140,147592,204975
720575941392736918,379300,218040,123885
720575941473019403,417488,222000,99315
720575941459191455,551096,132368,155745
720575941536195562,625828,104640,147555
720575941474985312,624508,126528,106605
720575941442021071,357384,216732,128340
720575941638956405,490212,262472,95400
720575941595506213,316024,129360,118620
720575941568570618,344996,126376,98415
720575941537768458,694916,161852,156150
720575941509129566,428068,211588,148950
720575941594719974,490432,212672,53775
720575941527675725,615292,169232,221895
720575941535213066,658248,130500,100980
720575941595047025,663304,124712,92925
720575941550286708,648860,117920,115200
720575941550219837,335772,134012,143910
720575941640791327,658044,103416,127485
720575941629716262,305164,127336,116100
720575941404271984,440632,238156,104220
720575941566472802,657368,131328,186750
720575941550023796,645632,130824,124335
720575941516207194,354036,107528,136080
720575941553038335,320500,100524,133515
720575941612283238,670972,133592,214920
720575941554218579,438712,96196,132885
720575941704492762,547332,782896,192510
720575941568308782,501792,114780,140850
720575941582268025,548832,155376,161775
720575941569685242,657472,193200,153540
720575941483176899,700228,108384,158715
720575941516337657,414736,73388,78390
720575941668905393,597096,89564,74025
720575941652718353,593440,86036,75600
720575941094744852,399444,140664,59985
720575941169522259,588524,68436,86625
720575941487043725,395920,129364,67680
720575941668970929,388712,179096,71370
720575941537768675,594216,85948,89595
720575941552775815,398044,114664,82620
720575941651538965,514500,76952,155655
720575941485470214,658048,130688,183555
720575941593409064,432480,200236,169155
720575941609268845,635884,148844,224460
720575941639545973,517648,109280,90855
720575941566277430,588984,88196,86175
720575941401388154,398420,136128,63315
720575941563916712,600020,92788,72495
720575941505000386,390436,150304,57465
720575941598979008,381628,93148,101835
720575941471380701,528556,187656,71055
720575941402109731,599080,68504,88965
720575941485863746,593476,75708,82710
720575941560115727,592460,80912,85860
720575941507425118,590036,91324,71190
720575941639021941,593900,83636,77355
720575941352825904,550700,60464,125325
720575941506114071,592760,76444,82080
720575941502379499,397808,139128,69975
720575941599306176,584408,72088,95760
720575941653308181,586196,67340,86850
720575941401912611,586784,66916,87210
720575941573878267,589648,66216,88380
720575941450932917,582908,67380,86040
720575941597667973,610232,74812,108000
720575941486650765,412756,75032,86040
720575941532853221,588852,66068,88290
720575941611037670,415932,69544,81630
720575941437367840,412968,75632,83115
720575941521581491,414080,73500,82170
720575941599765440,415584,67396,89595
720575941576697526,410396,81024,84240
720575941439596255,600012,73972,85410
720575941514240721,435792,103716,71415
720575941549040189,378052,102280,79425
720575941513651532,499072,596428,73215
720575941559263904,594972,87444,75015
720575941540718029,599552,70604,87615
720575941540193941,399924,132528,67680
720575941575517192,396748,127620,69840
720575941540849357,464868,66280,102600
720575941574862089,376652,191532,82935
720575941617918677,477204,94196,97290
720575941580825169,448884,898784,181845
720575941453291945,371864,102240,74925
720575941640201895,404664,139112,65160
720575941575975528,400544,140752,60705
720575941470790519,587580,163368,117495
720575941461418963,336248,153576,172080
720575941499954082,667560,131492,121590
720575941485733126,570052,64984,102870
720575941596095877,585536,736344,210735
720575941520926062,623116,186276,143145
720575941542027725,635212,108132,126180
720575941586068102,313444,132164,183285
720575941662484024,512964,78620,155205
720575941540585933,669640,126776,135045
720575941482915270,696448,108800,206775
720575941551924798,396536,75068,118125
720575941439858517,496952,101612,149625
720575941611299942,516676,107916,95895
720575941484291069,597292,68860,88290
720575941456897005,467188,606520,186570
720575941612087114,552084,68108,190800
720575941682275773,454916,55868,118485
720575941520402286,592628,60836,143505
720575941619229823,573360,171936,78525
720575941451129781,427164,53748,141885
720575941486978256,429632,265504,111600
720575941499889275,569620,146656,72450
720575941440251739,561840,177584,76320
720575941454210099,316416,129888,125955
720575941550089076,431968,52184,119610
720575941522564279,621492,128660,79875
720575941498971105,458216,757728,248535
720575941538161946,657924,141348,251370
720575941462795219,728624,190444,40995
720575941575385743,487652,116736,138465
720575941478328170,591812,85880,75375
720575941442216795,597604,95132,70335
720575941592491560,574916,120908,183015
720575941613397267,363712,942400,237870
720575941489795785,554820,178772,230400
720575941477803585,594076,203320,216405
720575941410169259,371368,194600,223155
720575941600158505,377244,173672,237150
720575941656978256,614528,606944,157995
720575941480490114,601232,635068,115470
720575941515682819,403064,895692,228330
720575941490647527,447104,738480,159435
720575941649966577,434364,870520,204300
720575941431075425,480708,870024,266805
720575941729985579,570068,749644,232470
720575941451720263,476300,740048,238095
720575941577221465,498036,904696,250740
720575941469677021,488528,941980,244845
720575941478523983,547184,699160,212850
720575941609399782,462924,730684,159030
720575941490713033,494820,933692,250290
720575941451785031,504240,911336,223290
720575941493138663,495248,878700,243990
720575941537703373,560012,618616,106785
720575941538096789,531332,719648,171495
720575941642429029,564924,762676,196065
720575941476033054,620312,628052,144495
720575941505853057,597964,612964,196965
720575941543601769,548912,652640,179955
720575941451654727,476332,640988,187875
720575941509326430,415044,717148,185985
720575941564573287,508468,807212,233415
720575941642429640,473764,622124,175320
720575941430682543,595064,202816,207765
720575941475378491,453904,732304,165915
720575941430486286,606324,629548,123930
720575941530166731,581008,743048,220545
720575941515421443,505080,906228,268920
720575941474920257,533500,763248,155745
720575941604943469,546460,706620,174645
720575941528528331,601008,709060,228510
720575941533771034,563692,763068,240795
720575941506311589,540548,774976,160020
720575941517910675,489964,905508,261585
720575941474853697,505412,609052,95940
720575941527020569,383876,963284,234225
720575941466727254,500648,905000,230040
720575941576828753,424844,865760,207540
720575941703181786,398836,894540,192285
720575941503689303,463756,618628,187065
720575941468955200,529088,730980,157005
720575941512798796,529720,716152,255285
720575941555462995,558420,756508,243270
720575941498642850,551136,765100,219375
720575941492286078,524168,779944,204795
720575941611300198,396396,170920,210825
720575941476688699,410832,67992,173430
720575941639741983,411052,174324,215415
720575941500085131,381900,156020,197910
720575941499364321,377632,193512,224145
720575941595964273,496568,627996,137340
720575941523351371,407312,96496,173970
720575941480097443,400284,191064,200025
720575941614904028,431936,734400,132255
720575941508277794,587816,637860,156150
720575941668315891,522012,725932,213480
720575941536391666,524872,608612,169290
720575941562868834,358460,180440,230265
720575941586003422,426944,136064,266400
720575941575517288,399052,902824,222705
720575941501002731,544752,750148,217620
720575941553168979,397568,152128,257445
720575941649244949,466632,710916,235170
720575941437564757,517228,703824,213570
720575941570799348,565316,743652,172440
720575941604943725,563772,731704,241065
720575941626897958,443252,728636,180765
720575941526103117,589532,134036,182835
720575941479900867,615864,181536,221175
720575941564442112,488236,701820,139230
720575941605598061,462208,784512,178155
720575941625193354,532096,623744,210240
720575941531280843,591992,715696,234675
720575941447655956,608176,612120,171585
720575941670676135,567592,659164,199935
720575941628471010,521744,607900,172260
720575941642692040,370628,927176,188190
720575941565097223,545892,794884,221400
720575941530165963,534172,764088,202635
720575941503689893,408956,902548,203040
720575941411677073,442232,623608,152280
720575941413185135,463808,700396,157185
720575941550810145,467572,669560,179280
720575941608350794,461740,679600,189180
720575941561951400,356524,177016,212085
720575941466792470,572140,106360,174555
720575941518828504,603536,188148,200880
720575941573682333,553024,174088,229230
720575941574535016,612908,193852,222030
720575941540061682,407592,912632,171450
720575941500215777,398368,928784,188640
720575941526693220,394644,924292,245790
720575941483505082,424724,878452,202140
720575941487829813,484244,872176,236880
720575941650753297,498080,628812,184950
720575941441888719,459432,610184,159120
720575941548778557,559824,194912,240120
720575941485798406,592564,198208,196965
720575941449556558,559680,172220,222660
720575941574795933,578880,196864,224910
720575941560968493,590536,182004,212715
720575941624014491,556992,181564,234765
720575941624997275,404680,174320,210195
720575941531738853,364864,182260,235170
720575941630828987,436076,745276,167535
720575941447722574,583924,616448,207315
720575941494973895,424240,920212,273285
720575941567062898,474384,770364,217125
720575941631157408,464428,829756,208170
720575941585412574,552836,188596,213705
720575941575910760,532024,77752,176580
720575941480424322,592956,119884,172890
720575941538358733,617004,192172,206145
720575941505196709,581724,122404,180135
720575941407483439,586508,175092,196200
720575941541439324,373576,186312,198045
720575941639610911,378400,195344,198990
720575941544977596,584332,623780,109665
720575941430485518,533884,601032,197100
720575941478392739,447168,627428,144720
720575941459912262,509728,627060,204975
720575941592621861,413716,830152,220005
720575941539733965,396016,190720,199170
720575941484815110,610448,188364,205560
720575941508343250,469200,629448,214155
720575941405779630,496992,574364,117315
720575941557560435,467460,596948,141525
720575941650293489,386916,192644,199980
720575941574795785,413788,178720,208170
720575941452441415,556444,187884,210330
720575941559264883,444272,768100,147825
720575941513257977,447896,772524,149220
720575941458666707,447456,756344,142425
720575941568700916,459096,748164,155700
720575941627618617,388972,171524,208665
720575941474788657,418324,182828,230130
720575941657568792,389388,182084,199620
720575941499430473,399392,176516,206235
720575941722383930,603852,191172,203265
720575941486978000,374288,198208,215460
720575941550612991,383624,136252,179100
720575941560181998,649640,159592,147555
720575941440512831,663224,177664,142110
720575941632730784,391536,74880,155385
720575941550024509,384716,177048,217935
720575941604811510,341636,164704,225675
720575941483045571,810208,110624,106110
720575941537768218,684696,144012,162720
720575941515947001,425904,827328,103635
720575941570669562,397832,60324,114165
720575941561428751,591736,62296,111420
720575941485079293,394376,80432,109845
720575941631027750,586888,59248,144945
720575941631027494,418276,51528,130815
720575941541899389,392368,163128,77445
720575941515225041,461248,58044,138285
720575941504805611,441888,72080,126675
720575941599767708,401688,57832,117315
720575941432453513,590372,62344,117180
720575941631028006,594264,87136,86490
720575941508279365,664040,124708,201600
720575941544519709,312368,196816,134910
720575941536591080,612632,629196,200520
720575941583513977,669032,180056,142380
720575941472693111,705616,155584,184455
720575941525841945,665868,203028,150030
720575941488814537,727016,128444,156240
720575941451787130,640704,199552,103500
720575941592229772,268180,222820,155025
720575941542095309,749920,117080,90990
720575941596489942,697076,166800,162900
720575941565623296,606416,166332,208755
720575941477018171,593664,186780,146610
720575941469678711,295108,141480,170325
720575941510310785,208244,170112,105210
720575941688896475,262980,181220,154530
720575941586070662,565480,159316,157275
720575941632928965,321732,186636,168255
720575941498055552,284720,142580,157455
720575941545240937,278220,168288,156825
720575941622574076,299228,167332,120915
720575941645183589,300608,176604,152865
720575941596882981,373928,165556,185805
720575941550352895,293536,171208,164925
720575941461813648,402092,130832,70830
720575941452835753,592948,84956,76230
720575941447067924,387432,113288,87795
720575941545502725,594832,85344,76410
720575941544127068,611796,77396,85725
720575941557561508,339200,92416,133785
720575941618248661,271412,172680,138510
720575941508868225,640960,166312,156285
720575941599766976,626640,102936,166680
720575941543995740,634724,107460,117675
720575941471185216,358784,178424,208215
720575941437696288,226964,178640,72000
720575941459192223,233860,170804,96570
720575941415611281,401000,108584,77580
720575941534296242,455064,82936,164475
720575941612874204,392848,115032,78480
720575941666613747,282812,181148,96840
720575941548255337,207688,120128,158760
720575941571914142,278364,174000,90855
720575941517322842,640436,184196,151200
720575941509851426,697508,137212,102870
720575941449624757,150752,123564,38115
720575941670087667,175292,142244,84960
720575941412531371,446920,111400,114660
720575941574864029,673476,125276,134640
720575941534361834,414000,73312,83115
720575941489076277,176972,206392,115695
720575941620476031,591640,71084,85500
720575941574666824,324444,114204,131760
720575941414497169,643428,109644,104940
720575941509655681,699340,140092,162180
720575941605600502,682188,155992,139545
720575941551991295,509504,379568,135315
720575941595376677,425876,157764,125235
720575941459454704,480976,268252,115020
720575941525186818,498328,370000,136035
720575941515619427,444468,209920,156375
720575941528463526,553484,626440,98640
720575941558807411,580328,227368,77220
720575941576173832,525912,586920,172260
720575941645117304,486532,565984,159120
720575941494975102,422068,835324,245340
720575941535148778,459472,813216,222120
720575941489274057,475420,242144,100530
720575941464369421,474080,813236,206055
720575941691254680,483776,370000,125685
720575941511555344,514144,234660,101295
720575941483506618,491612,727784,131310
720575941687585036,564472,633124,157050
720575941480490882,421284,212928,55935
720575941508147746,417948,271320,100440
720575941633911227,521164,255572,120285
720575941633124549,497568,245424,85500
720575941652850709,499460,688048,150120
720575941416724764,509636,727444,186930
720575941479639658,474340,898776,203310
720575941430357089,300004,133716,164205
720575941514963811,557328,233060,79020
720575941508147234,398772,259020,100710
720575941573355592,500012,577080,174060
720575941484160954,421332,248920,104670
720575941681032125,461008,370000,137790
720575941469678557,383316,189636,85140
720575941412138095,413160,66228,137025
720575941612153065,324892,138356,80145
720575941664647804,397640,150932,113850
720575941569096750,305996,119496,106065
720575941491895271,616528,183092,145440
720575941527743490,371688,158428,140715
720575941579450745,384248,214568,56385
720575941532002533,552060,609740,140805
720575941655669784,499892,370000,133155
720575941486783238,540600,621168,148455
720575941503101579,311360,105100,142110
720575941537836003,580752,164004,145260
720575941468760541,436588,216944,105210
720575941574798345,406700,186400,40905
720575941460634052,434656,113748,120780
720575941656389656,570284,103892,109260
720575941603110134,574900,196020,56430
720575941498906593,575996,90688,96210
720575941427145812,536312,122972,120105
720575941415020572,477616,926352,259200
720575941633714363,542648,113280,112770
720575941416594204,601124,146368,168840
720575941482785021,584580,564412,122760
720575941547337789,602888,565952,123480
720575941401454883,600280,569396,121680
720575941486128269,580568,576936,187695
720575941477411636,564760,115004,225180
720575941688896630,545296,211044,169605
720575941617789653,682860,95972,107010
720575941576830056,532712,189532,136530
720575941512342595,591436,568908,128565
720575941573290166,616140,560180,171945
720575941501135191,566096,603896,187650
720575941640465439,562404,647364,244395
720575941478590516,501112,155192,201105
720575941452704051,553168,157992,128025
720575941558282404,454276,131400,131805
720575941590002430,502804,162380,40005
720575941547469748,517368,186344,201510
720575941525777227,561940,194660,157995
720575941532854245,627616,148296,215730
720575941544127517,585332,149652,132390
720575941653506260,554624,170240,242055
720575941491173838,547024,76480,117720
720575941531412965,544640,163520,248130
720575941515815673,401632,131448,69930
720575941603896254,468676,577240,147960
720575941576043190,499928,693168,189900
720575941516274522,510660,126540,141210
720575941570144244,563668,88780,119070
720575941496482273,586992,104284,107550
720575941546617193,503028,148340,37620
720575941473151035,509088,204708,71415
720575941628668985,535456,161528,60750
720575941463910669,545672,241336,93645
720575941501921419,592192,723952,204390
720575941495958654,512336,95184,185985
720575941505657916,555476,229772,133785
720575941597866885,648516,97092,117675
720575941598915264,447072,210824,91035
720575941668186099,584360,191284,151245
720575941490715623,557500,112164,116730
720575941436255374,563576,79700,112770
720575941414168980,430128,134604,106740
720575941448182292,581012,140056,160020
720575941662878844,567688,116692,108675
720575941574863112,659204,146644,158175
720575941601667881,574108,126808,152235
720575941621656703,447144,165660,120330
720575941508540706,288064,103804,118485
720575941551860735,600444,82024,128520
720575941645577416,637972,167896,160650
720575941537638888,599608,84312,121815
720575941594458987,595200,129240,212040
720575941443922346,554536,120852,160515
720575941596424741,566968,91008,114165
720575941392149142,584296,125880,128655
720575941508213794,563912,87596,126495
720575941575911689,647848,125624,164745
720575941442415039,594216,161020,131175
720575941394900886,562008,86072,122715
720575941560970478,504688,186996,177030
720575941593279528,619724,135996,148320
720575941486324621,549244,151876,64620
720575941543077917,367040,199680,121500
720575941543013149,304540,93400,143145
720575941520271320,315148,141180,83835
720575941475314016,263268,142060,198405
720575941490452430,507516,243456,75735
720575941487373378,299588,117980,84690
720575941491829966,600440,160628,119070
720575941684766703,489188,592744,149355
720575941482588346,579056,606180,115695
720575941633846459,342828,111208,164385
720575941433633056,435056,119460,114120
720575941527022180,363040,104996,134955
720575941644332193,380472,152808,105975
720575941690599832,413360,80288,130680
720575941611563753,464716,121980,230625
720575941553302555,409284,155036,133200
720575941574469627,471456,259092,100215
720575941436975392,288556,118556,199980
720575941516012355,349016,148520,196875
720575941670152881,405660,206460,174870
720575941439531564,303460,161148,173205
720575941595114454,339688,121636,141615
720575941521385399,311020,142960,81900
720575941481146959,361940,114052,150300
720575941586594182,397708,141312,87885
720575941551139583,412900,214992,49230
720575941531805669,395920,191644,80325
720575941469874909,406420,149956,84960
720575941513521923,404300,144164,83655
720575941455063091,375296,216656,76185
720575941445101738,458224,106488,95760
720575941478918942,663108,165236,152325
720575941621000575,294956,138744,107325
720575941535280306,349596,124756,140040
720575941482916431,315372,146352,135630
720575941431339768,464688,66176,121230
720575941511883792,425436,150564,191070
720575941625982154,404916,101732,190170
720575941670152625,415152,98464,108270
720575941558479524,539028,152704,227475
720575941598588060,419576,93084,107190
720575941631158754,405132,183452,108990
720575941521189230,409148,100620,211050
720575941433436257,346080,167748,111915
720575941504674583,440872,114260,114615
720575941604157686,433824,114620,112680
720575941604092150,389252,169200,97155
720575941609531881,369520,165332,227160
720575941500020642,609916,86624,179415
720575941632338924,399404,210968,141165
720575941478591338,433188,115484,116730
720575941481278031,465192,159056,47070
720575941543210013,449792,175440,56250
720575941536197057,443052,203412,62775
720575941601667113,401604,168216,112230
720575941586660574,500516,125904,188820
720575941491369934,415644,128408,150705
720575941623218172,445996,605196,126720
720575941519354478,300352,103784,194175
720575941626374764,276032,102144,196605
720575941580106741,363148,128580,211590
720575941519092140,335216,154580,204345
720575941689420812,313468,120532,125280
720575941509393186,299824,145764,194985
720575941517323098,323908,137740,88380
720575941640530719,424856,192056,136485
720575941467777814,480060,268316,83295
720575941522434551,309284,126748,110475
720575941633584069,534424,230236,110430
720575941513325265,425820,147224,165780
720575941601930025,325972,134860,113220
720575941540391629,333024,172872,161550
720575941690141080,461120,277312,76725
720575941484555450,632172,85808,153810
720575941441432015,299980,132192,85275
720575941441694555,445224,100532,118980
720575941393131670,637440,162636,233415
720575941565426071,675060,145412,208080
720575941513980483,567992,112824,176265
720575941528071078,639276,98324,144720
720575941564835752,625892,134700,205785
720575941549369661,663280,135808,181710
720575941651999729,407752,152976,130680
720575941595769046,656200,141420,193275
720575941497726945,406136,71236,80145
720575941548648328,564724,153260,73215
720575941575584872,577392,95888,121500
720575941051099937,413520,74324,83430
720575941574862857,508396,77016,140895
720575941451065978,567776,87464,75375
720575941681949373,311640,120256,148140
720575941522631415,432796,106692,87930
720575941440317740,629404,137528,210285
720575941447396116,582076,70380,83790
720575941594131051,596940,71536,83160
720575941558741156,505932,117844,129510
720575941478590772,587872,73568,82935
720575941577615449,601920,79524,82035
720575941528135846,590232,79408,79425
720575941481016483,593288,67628,87255
720575941481147266,600880,90916,73935
720575941401390202,399884,139296,61560
720575941440907471,418132,281076,128295
720575941595637893,401664,119412,80910
720575941439400021,412080,73672,79605
720575941519092396,444736,53684,116280
720575941515619418,415612,72132,76455
720575941456701677,415864,70076,80550
720575941603633910,588560,67880,86985
720575941445429162,584496,79236,78255
720575941576370102,600404,69472,88605
720575941734116395,402300,119216,74475
720575941467908516,588460,90720,71280
720575941563460776,593324,78096,81045
720575941448837813,596708,72284,85815
720575941530495160,611752,116556,69840
720575941603633398,582340,74384,81090
720575941516405651,399128,133176,66555
720575941687978102,413492,75480,80370
720575941611628777,600764,69240,88830
720575941612480988,599864,70632,87660
720575941546290181,590100,71524,84825
720575941533640835,587400,66088,87930
720575941527021668,583240,68060,85680
720575941526169881,593120,71000,85905
720575941535279026,415868,71100,77715
720575941527874404,595296,66636,83295
720575941431143009,613088,86252,58860
720575941652720113,588540,88444,86805
720575941620477055,414180,74076,79920
720575941688436975,408160,81840,91260
720575941405191280,411848,76832,86670
720575941529643192,414328,74920,76815
720575941620213887,585860,74880,81585
720575941435926560,414384,73636,79875
720575941474658346,418120,75280,81990
720575941461813971,584040,77508,79380
720575941654685652,414604,73828,77985
720575941491763687,414448,74468,77220
720575941545568700,444932,903728,181080
720575941474461755,595992,84072,77535
720575941480492000,401512,82588,134010
720575941394966934,413508,75164,81090
720575941412137839,515264,110796,115335
720575941427997012,591336,80436,78975
720575941733591851,396108,131232,66105
720575941520403310,413444,76684,77445
720575941599308841,469868,106508,94410
720575941431339951,412888,76236,81945
720575941508082049,492028,116716,140175
720575941585414022,680728,114404,204210
720575941522565859,480804,65364,134190
720575941646297505,431640,52236,125730
720575941573487688,650812,123016,106425
720575941492812750,698560,91136,159165
720575941640333343,390720,124316,68490
720575941616282777,585856,165248,252630
720575941453294714,283780,123048,215820
720575941733657643,641216,79808,172800
720575941548256436,654412,133304,168120
720575941612480489,488096,785428,197775
720575941476822075,567452,160872,87300
720575941574993929,532496,84676,143730
720575941669235121,444552,83344,140580
720575941496285822,533632,615420,170145
720575941471644202,445856,803300,114390
720575941539670933,466528,72460,104895
720575941493729968,654076,135612,180135
720575941614906387,476340,162228,151695
720575941460044447,407804,62100,116010
720575941478852929,457120,110480,103680
720575941525252171,592664,96416,84240
720575941583186297,429540,70696,80775
