root_id,x_nm,y_nm,z_nm
720575941629396793,502176,205780,65295
720575941613020390,486312,247264,106425
720575941650178289,519872,815164,247950
720575941543038237,508036,479736,117810
720575941592328741,495572,370000,125010
720575941437461010,511084,644396,119115
720575941514629585,388684,192256,153180
720575941556199652,491088,370000,128475
720575941439665983,446360,83760,159660
720575941488619465,563784,159880,113940
720575941483304902,542484,135396,140355
720575941578886225,504276,202772,30240
720575941659261520,560992,117700,225135
720575941562176402,540148,113356,174195
720575941488835536,479136,99472,239670
720575941503658661,577056,569012,176175
720575941557579812,523108,104256,170280
720575941498506569,484788,852196,211320
720575941415451796,515288,211148,120735
720575941593008168,682024,92892,111150
720575941571168756,562556,785308,223560
720575941461337357,537088,180160,232875
720575941505230530,575648,151848,252495
720575941450979150,559084,164052,212220
720575941534172291,483504,129844,187965
720575941507882590,562672,187848,89460
720575941575644573,476088,370000,123975
720575941511590354,573728,136236,221535
720575941656678424,549124,63948,190710
720575941499866593,538060,242140,116955
720575941619435135,479388,161704,38205
720575941553083649,597424,197324,123705
720575941539411917,553664,186888,229680
720575941486242114,571224,204144,140490
720575941565753910,619516,170776,194355
720575941413043311,528584,175680,147510
720575941611096028,587572,239992,109305
720575941503147915,514100,106816,188190
720575941511360722,492988,257036,81090
720575941610776284,529528,124700,84060
720575941527661389,546636,180964,199485
720575941443117403,511572,182696,176760
720575941596580485,609596,138608,216540
720575941524477515,633172,145180,190080
720575941596424741,566968,91008,114165
720575941506715415,573968,137160,153090
720575941658210640,292764,139504,208350
720575941593083176,393516,103916,175545
720575941511584978,409616,174844,121005
720575941576349366,375968,100012,250605
720575941488855760,335892,111232,130635
720575941564628066,486208,44032,186255
720575941522433099,329364,143240,232560
720575941626843500,355596,975012,279540
720575941578693721,371636,136680,163170
720575941440188479,390052,141108,177120
720575941504702258,346944,97376,111060
720575941556418788,440124,117840,204615
720575941688932726,347560,165608,191115
720575941437049632,343248,169992,210240
720575941527555940,423228,121344,238275
720575941610949962,355656,1009772,269325
720575941496308423,417520,96688,181890
720575941579775313,401872,143080,239085
720575941491329589,401428,240580,103050
720575941471703563,465856,141016,46935
720575941522146039,467700,764024,215190
720575941432200879,397000,194220,119925
720575941656380496,445844,811280,108495
720575941561195791,485556,623920,79470
720575941519640942,361088,124788,227970
720575941527158297,329196,113776,186300
720575941654072537,468640,130200,89280
720575941566154599,495400,120100,194490
720575941440591957,476812,160292,199485
720575941499198945,378788,126480,187560
720575941687298572,425088,174400,230985
720575941480020866,552476,110972,116325
720575941354239024,450008,990040,241200
720575941538212082,456760,259452,96255
720575941447309588,171912,137172,116325
720575941687460364,343372,1109440,211275
720575941561252776,375656,162052,133335
720575941432016009,629616,556624,158490
720575941514187363,660356,616056,108450
720575941558018163,443744,758276,116325
720575941561382189,338420,1090336,218835
720575941597672837,648612,136260,199035
720575941407926831,358232,90696,133740
720575941586208646,436976,91156,156330
720575941557956772,427848,640980,75510
720575941438682898,666276,111632,137430
720575941591662376,470584,949064,224775
720575940480438737,356896,1019532,198405
720575940732742159,591372,79284,79785
720575941631114466,456000,54288,127350
720575941480952739,586116,75204,81405
720575941520111276,450024,888484,256770
720575941481846179,650188,114952,209385
720575941478507294,526364,124296,47385
720575941437924633,407600,136044,70065
720575941515838611,398572,126296,72405
720575941507171106,437020,220492,20655
720575941546753724,420312,153072,4230
720575941444283050,449472,98056,80865
720575941601865769,430700,628808,50895
720575941535290378,433760,872244,268335
720575941535666970,397548,960948,301365
720575941550959219,586384,825080,167625
720575941413300881,343364,1101856,207720
720575941599595049,428652,229652,13320
720575941526408194,528956,214040,25425
720575941553558170,436280,220652,20970
720575941481114819,441620,914000,246600
720575941534135274,410592,615304,181890
720575941645496264,478368,118460,240435
720575941604206070,635924,167056,98730
720575941605991358,182736,185060,123435
720575941463504528,651380,596380,115425
720575941534151346,467204,116452,115200
720575941446922260,431008,218084,19260
720575941502605035,441284,987168,231795
720575941594030550,338048,1009556,294615
720575941656154704,401704,620620,179055
720575941696326618,401868,622120,173700
720575941486552130,405860,58400,113805
720575941505782578,322864,176848,162090
720575941628894265,330196,112336,211995
720575941590781495,359420,129024,211680
720575941467866646,334740,155548,212850
720575941577352552,652644,156824,234630
720575941607634285,555924,119620,196605
720575941549144968,508972,729900,172890
720575941640196213,708352,144576,207720
720575941207328740,298948,203488,142200
720575941505707970,806052,106656,95310
720575941525862731,857920,134220,44820
720575941402808611,531328,214720,194310
720575941434018830,458112,168000,230490
720575941663753784,340864,88256,210060
720575941634264005,195140,200484,31860
720575941692403352,417072,72368,77400
720575941429256276,865360,107868,117855
720575941432398217,449700,848324,189315
720575941656299481,229968,83064,181125
720575941528000612,198968,193232,66960
720575941671492273,815928,132596,140310
720575941439217964,760256,138596,99585
720575941659952664,182012,189260,78435
720575941618653909,128708,222928,81810
720575941597083431,144560,191380,118710
720575941600189993,171408,223456,68175
720575941566240615,111768,162404,105165
720575941522670071,145900,142772,175410
720575941658292504,132196,144464,120735
720575941526367309,137448,170484,123975
720575941508258689,166272,200016,123615
720575941635383483,790656,155752,169065
720575941569583918,176696,103492,148770
720575941464120208,791552,151428,131310
720575941507395749,840016,176428,84825
720575941521129838,850808,171752,77040
720575941494181040,868156,176060,86445
720575941658774608,147512,159104,97335
720575941670287793,180360,166868,141570
720575941555970899,413844,186284,213525
720575941630491430,802412,169708,116595
720575941614920917,399456,961424,258075
720575941458465235,477340,887328,250560
720575941692352152,442452,630732,108000
720575941409870510,426964,907048,246915
720575941546065032,494280,793732,240930
720575941668283635,489672,879220,224145
720575941551946239,491196,608044,107460
720575941649232405,479904,624820,131355
720575941456308895,556212,776296,191610
720575941510149904,418572,177060,228060
720575941623380635,450788,718604,234180
720575941521559883,448208,609564,142965
720575941492426366,474616,643236,90270
720575941411869844,389788,912968,238455
720575941631676642,560872,635276,132930
720575941516903022,411288,921056,254295
720575941689827035,361704,183552,207990
720575941505095077,600456,199800,221580
720575941590040204,409912,899556,205245
720575941595774341,611312,188392,234450
720575941567367156,560692,190572,214695
720575941545473928,449160,817384,240390
720575941514757731,559772,190992,218250
720575941561395757,470884,643808,151515
720575941646112120,493316,923744,215055
720575941577052598,811808,204928,28710
720575941527149240,456264,626832,169605
720575941463414212,780768,104696,164070
720575941549700925,808084,118588,41175
720575941689536219,380100,164240,198765
720575941538113778,398608,169652,242865
720575941624029436,841496,193776,54180
720575941613331814,189812,140920,87435
720575941482871887,395728,182096,155160
720575941575318159,811196,163608,113085
720575941566337799,148016,216908,44865
720575941454494791,813836,108720,116235
720575941477936961,728396,194968,58230
720575941441901397,836900,138048,140985
720575941533849475,729752,126184,158805
720575941633235909,767820,137448,88335
720575941537932264,733812,110020,154305
720575941536890049,819336,127280,159120
720575941660194072,700796,188300,60975
720575941449269268,795060,199416,28710
720575941654112241,681636,230576,68850
720575941527921284,377000,161204,201825
720575941597539717,768692,89648,75465
720575941566435335,768180,110744,82350
720575941508124695,773824,95808,45855
720575941494471088,758144,167004,39915
720575941442381247,772324,108192,34875
720575941433384801,736708,123400,178650
720575941576253341,886580,111572,58995
720575941630765094,754488,160220,184275
720575941539646101,749376,149552,133200
720575941576397711,823428,117884,138285
720575941530951352,869520,139068,21420
720575941487954061,746112,148404,170685
720575941614841820,838792,180160,39420
720575941575953416,205624,143772,121635
720575941587812574,236208,194712,55215
720575941442432703,742536,124716,137610
720575941554811802,750116,197996,50400
720575941594131752,809964,178052,94905
720575941602170409,811180,167820,4905
720575941529343364,753064,208508,44235
720575941613455590,779384,169232,75780
720575941467974678,791260,82460,114300
720575941410044078,806904,211516,28170
720575941613263334,762676,92396,144495
720575941436399502,773644,120448,67095
720575941553508414,886932,148324,89235
720575941528834470,716876,210628,35820
720575941703900634,766656,238784,54945
720575941481882242,754804,145872,166185
720575941516089667,725572,202112,45810
720575941597304945,823952,100388,68625
720575941408252334,135748,134324,93870
720575941592188926,742496,189816,77760
720575941655223513,727680,73344,165240
720575941400283171,504692,144896,162810
720575941527645698,914304,86228,41535
720575941505242859,869316,90652,113535
720575941463027652,252408,173532,53505
720575941418027036,873436,109000,93825
720575941403154467,236436,149576,170955
720575941436549262,814672,91272,162270
720575941517211226,210548,151116,39060
720575941466345302,319376,160432,172575
720575941576624271,786416,110784,156645
720575941432096760,841776,121520,80235
720575941484850630,726192,128592,112950
720575941449671349,417776,119680,148635
720575941521179096,816400,185456,57240
720575941540064205,739036,127684,50445
720575941611582822,133288,152256,67095
720575941520515767,127588,190160,105255
720575941527361702,155912,173156,59940
720575941498669537,748292,129932,108765
720575941625144828,771616,162872,148500
720575941440712021,770364,164744,35685
720575941471626560,709212,173240,100350
720575941526196994,119584,186028,70110
720575941615876883,749328,92252,159120
720575941599661980,231728,124700,205290
720575941517149177,700144,182584,63810
720575941548669876,154332,111492,128790
720575941544573701,844816,138308,103140
720575941640862325,856008,139656,60030
720575941440335404,851564,193924,40050
720575941472402016,462756,900652,271080
720575941447879188,508256,719060,143505
720575941597520064,472128,943564,198720
720575941512786764,560672,773292,192465
720575941512825443,483156,920012,252315
720575941542265093,515500,718568,252900
720575941629713958,478016,915904,187785
720575941478583887,607676,634140,114120
720575941496286025,623796,610100,158940
720575941437235756,550032,767056,164790
720575941609390182,547760,760664,217980
720575941638924917,369656,194620,211905
720575941581663865,463472,773736,238590
720575941591732734,452792,789836,225360
720575941536511474,420036,900740,264915
720575941586457822,404676,938876,248310
720575941574939830,574204,96360,185400
720575941578885109,367780,157120,194220
720575941518419895,452804,668144,180360
720575941563716096,551928,183708,225450
720575941558679022,507408,831756,266805
720575941546266036,604748,603704,165690
720575941490085941,466344,881308,188505
720575941452251699,428472,638768,146610
720575941573823134,434932,734364,177165
720575941633562043,500028,580864,109395
720575941482212538,195376,120368,58320
720575941594109736,193808,112516,129465
720575941613651932,405552,186296,232470
720575941505725790,479924,688428,191565
720575941586378974,445152,754624,142695
720575941590868548,903716,120380,47115
720575941500023521,744556,83996,117000
720575941686856310,248512,89148,162450
720575941442685275,230616,130208,196695
720575941546162437,832660,201732,40815
720575941574407240,689460,142804,126585
720575941634187936,289896,160408,92475
720575941617498581,170524,124052,84015
720575941409926703,216260,109076,85590
720575941485336250,888328,115592,23850
720575941570823412,729236,191576,116010
720575941491734473,727512,218240,126135
720575941590204484,751892,173376,134325
720575941452427386,745404,153120,40095
720575941454028359,766680,115768,196425
720575941528343718,762636,213312,40905
720575941554937479,743876,97632,115020
720575941480083050,845360,187792,45225
720575941627678572,743816,98116,145710
720575941432672175,706564,165824,59805
720575941544747037,755520,82560,84870
720575941646252961,194068,105140,176265
720575941440749279,747956,159640,170595
720575941689187823,810828,180376,84285
720575941615317779,769108,208940,112005
720575941535699946,803192,102732,106740
720575941662921528,745568,108648,104805
720575941574602491,695552,167680,72540
720575941516474873,692928,160192,76410
720575941567712871,680032,226248,70875
720575941551571261,858168,93588,55845
720575941462634707,135608,150392,74475
720575941410075310,735228,127760,164430
720575941556063059,202428,139528,37710
720575941418247452,725444,126692,111375
720575941632580844,776724,198112,54675
720575941668718835,753888,164064,77175
720575941504033771,771948,136200,59580
720575941484694726,722420,101916,161910
720575941567604534,178484,106260,178785
720575941618487253,770528,113008,154305
720575941409372463,798664,173420,20700
720575941616878233,727188,149740,173340
720575941508898885,231040,152320,26820
720575941663358264,895936,122816,18720
720575941463300292,791828,152284,108270
720575941440340780,780664,110276,61785
720575941599320000,804760,174592,107595
720575941532472523,810464,107760,155880
720575941484487309,481016,92128,151740
720575941463168196,410184,71860,85095
720575941555642707,406496,71660,87615
720575941555707693,824768,137272,165330
720575941501498251,375904,193776,102915
720575941724629306,803776,114060,168930
720575941497380807,892828,86976,79785
720575941510030465,829132,127908,174015
720575941629733177,655816,219508,113940
720575941576228253,762832,131316,35460
720575941508008252,205744,130988,26415
720575941577594201,327604,198976,112545
720575941471874656,119980,183616,107325
720575941547537953,201728,213600,137475
720575941638670197,148144,154280,41850
720575941614386140,657652,176176,103590
720575941538711784,212548,118512,196740
720575941566297607,181284,113360,72810
720575941552416922,244048,202636,144045
720575941549015988,678896,198928,140130
720575941559048356,718352,170148,119025
720575941556707585,735492,222944,100395
720575941594995563,697020,179708,122760
720575941436417324,204380,97160,136395
720575941391608580,252668,211796,52110
720575941497666503,232884,91072,152055
720575941496373630,246144,68992,136845
720575941449975930,194336,169752,98595
720575941407285166,222840,140712,130185
720575941353839408,226652,83140,113895
720575941613645209,195244,99520,96345
720575941629788217,231048,206308,123570
720575941537129109,161864,164548,80100
720575941469354871,243136,105664,207990
720575941572405768,273368,215064,72540
720575941501965911,213040,182096,75150
720575941502828994,219100,219624,42885
720575941611633628,227728,191264,66060
720575941565090311,198996,219520,81765
720575941563071232,187180,134944,200475
720575941555558308,249484,107988,107775
720575941574534031,608444,595300,210375
720575941471198475,230396,131444,85275
720575941514916089,102784,119168,122985
720575941473169962,254776,94328,169695
720575941589009918,230248,179028,30015
720575941571145586,223220,194460,31005
720575941429462703,262340,213076,151605
720575941484892157,246588,168372,117540
720575941555362724,147952,162188,84195
720575941451652957,279768,155556,128205
720575941473199936,252252,178292,45720
720575941538805480,90404,150340,90630
720575941475984699,266200,138652,95040
720575941393617302,271424,129216,133830
720575941579131001,235140,204124,53730
720575941555357156,602864,73052,86715
720575941567073378,307084,235492,77850
720575941517080492,220312,186716,41355
720575941489076021,196336,173148,37665
720575941430057976,288788,186464,135495
720575941414279316,256876,182536,118395
720575941430031969,211340,191688,69885
720575941534563866,227172,198008,88065
720575941414464540,210468,212472,126540
720575941477838401,592820,66736,88740
720575941533351658,264932,203724,46575
720575941476815722,203200,65280,158445
720575941461406989,290700,193516,124785
720575941470400011,200384,139264,16110
720575941626371385,224824,108112,123660
720575941476224362,298504,222268,133200
720575941436147730,322340,204364,113715
720575941454165319,263124,145068,68265
720575941538627965,228928,185476,75825
720575941652466905,434564,215012,179055
720575941557561508,339200,92416,133785
720575941427947860,277376,85312,195975
720575941565049959,263068,146460,82800
720575941539337049,159692,169704,71235
720575941640056693,151580,135260,116775
720575941526339330,449204,845012,205740
720575941564114944,138208,131316,142920
720575941558592676,231080,200364,113445
720575941514135033,293488,203696,170325
720575941525649739,227904,145592,168435
720575941624380874,231996,181620,156915
720575941502535255,246016,141516,117765
720575941537197082,367964,996112,306180
720575941470626013,528764,216244,25785
720575941517255939,183180,171580,44685
720575941432376312,709660,211848,169830
720575941518897518,149188,118992,106335
720575941589329662,170596,89180,125820
720575941556806913,158648,199864,39600
720575941554855396,205896,180888,67050
720575941448355509,208604,170296,53775
720575941478513950,179108,99880,108225
720575941463963280,719080,123796,129780
720575941479754319,130872,209152,57735
720575941657322708,156772,124384,60120
720575941561765800,190092,150924,38790
720575941541391389,170600,184360,141615
720575941578369781,271336,222696,70425
720575941491498727,123768,138500,149175
720575941459789267,210080,169068,41760
720575941668419505,165368,175752,15840
720575941631600069,237344,150544,165195
720575941440651839,222408,180796,44640
720575941573565961,184848,167488,134910
720575941554207315,237776,198520,74745
720575941631801760,174452,188108,117180
720575941584644998,248348,149160,95445
720575941721872442,189256,203016,71235
720575941441537109,206928,210036,62055
720575941603458233,192804,124220,184815
720575941522582199,726444,132472,124110
720575941573350557,241244,207360,102015
720575941532223619,225240,163216,153945
720575941525631321,138604,208052,46170
720575941468289622,733804,202484,71910
720575941487710672,139632,113580,89370
720575941583087225,781740,223696,54360
720575941527363149,112760,176788,57690
720575941549598088,208328,119432,41985
720575941613678694,802736,111920,170505
720575941535952874,808140,142120,173925
720575941536134848,220164,81256,173115
720575941462351827,732812,163712,161235
720575941489259472,886404,124768,33255
720575941448578324,131412,120268,105930
720575941522217911,872008,119276,98235
720575941540934093,191088,100480,65565
720575941541073021,123200,147652,163755
720575941460760991,788272,141728,118980
720575941557345237,122792,127448,148185
720575941561095795,813548,173480,30600
720575941646114936,837200,109524,50580
720575941543976733,246500,121512,65205
720575941595665110,185892,206260,16695
720575941595889189,194980,139020,54315
720575941566174562,217428,99780,78300
720575941537070529,749648,238172,75015
720575941540533965,844624,88864,71505
720575941530535812,791028,152716,73755
720575941525687115,833112,148728,18000
720575941587518174,839472,129444,114300
720575941656641753,828948,102160,67185
720575941432646241,147240,214304,22455
720575941451745870,879552,134088,42300
720575941561035535,795468,97216,54180
720575941521571763,856300,76384,95535
720575941689545228,882280,130112,50085
720575941514344401,186964,152324,27630
720575941429461332,829552,85280,164970
720575941418390300,468160,119360,79155
720575941597089575,241620,128880,197055
720575941462251972,750908,176660,84915
720575941586186591,752164,111756,161685
720575941476980785,486956,370000,123210
720575941586653062,467476,370000,121365
720575941484960253,518892,617124,191835
720575941489274057,475420,242144,100530
720575941456679149,461488,370000,121680
720575941662695992,496424,187656,58770
720575941404711792,492124,670412,201015
720575941610928870,469212,372744,117585
720575941524544793,444156,811284,115200
720575941457274694,385416,632104,212220
720575941541869341,513112,128724,183285
720575941532715186,484020,156724,170325
720575941491934183,419588,258468,71820
720575941479728291,469280,934312,274815
720575941429704623,155208,169836,46305
720575941656372304,405672,585076,38340
720575941549056628,589900,197580,194265
720575941452436649,551880,159120,97110
720575941467922198,557136,73384,216495
720575941446419732,528172,138060,228015
720575941570782366,457520,919104,290340
720575941412083567,572764,165904,205650
720575941519085996,521716,147784,188820
720575941526946306,525220,188720,176355
720575941492291559,620400,170808,193005
720575941547851881,527160,121844,160470
720575941463860493,503152,170464,182385
720575941518950579,513072,158880,127215
720575941431318921,590180,197392,125010
720575941527638605,527716,181560,208845
720575941704128474,490208,152292,168570
720575941444948906,541832,182040,203175
720575941575699465,608088,135004,121860
720575941610058413,591488,195456,121185
720575941596902044,509768,121032,152910
720575941596554885,579808,97592,107415
720575941566806935,612560,187396,168165
720575941450587463,598196,175700,209475
720575941543005981,536272,189088,26640
720575941429095416,523780,110544,172305
720575941568362286,467496,159328,143955
720575941599744960,584908,153044,206910
720575941409163691,542880,112628,175905
720575941499372962,630168,138448,194220
720575941565961879,425888,89304,193860
720575941508458846,626212,105436,176625
720575941454002413,468316,718984,209610
720575941569611258,290240,80704,133830
720575941570901576,467648,158848,259245
720575941401901347,426488,150888,234135
720575941427599956,442880,93128,120105
720575941591732222,421828,155080,138735
720575941458953712,652556,167540,182880
720575941496963657,411164,926652,282285
720575941560934415,276256,85212,147915
720575941531725029,284552,112252,213705
720575941623768940,426948,108268,168750
720575941436299808,349844,112080,193005
720575941545685948,361884,182376,86490
720575941526929154,372296,195392,162135
720575941574414735,384964,230868,77445
720575941432314894,396800,195488,127935
720575941552221439,432720,111660,114480
720575941564431250,337700,155908,132345
720575941392876548,424496,210464,130320
720575941526732877,391644,103284,249840
720575941690585752,470220,135952,219825
720575941670750887,535816,230060,50715
720575941643282277,330164,144908,198090
720575941392390660,300692,103128,205245
720575941493120231,670032,574628,257715
720575941487818293,430776,915792,308430
720575941474814250,305000,134008,174240
720575941413700241,561196,167504,104220
720575941394827926,465680,812800,204885
720575941532696707,308256,117028,182475
720575941548947316,515808,135664,89190
720575941596154149,435564,151176,235575
720575941477770464,393520,85404,200385
720575941563507095,410300,97688,184680
720575941566587751,611280,128492,147285
720575941552089855,583100,132908,150840
720575941609150317,437472,984948,252270
720575941438231359,764456,87664,160380
720575941533999765,481420,742344,109710
720575941549931837,458364,939672,205020
720575941495120327,334204,1062184,199440
720575941463285517,625536,93824,179325
720575941573601608,522592,166752,199350
720575941564293895,478536,234208,80865
720575941687220975,447332,113440,153810
720575941644533368,467700,167600,81720
720575941505897125,185356,201152,75015
720575941591407244,425076,118680,131310
720575941626132076,360448,136664,219600
720575941554883556,845276,108320,7830
720575941451333710,357388,1041396,214425
720575941569685242,657472,193200,153540
720575941514062412,643800,128592,206280
720575941612777901,343092,1008944,294705
720575941470707063,400628,117688,239760
720575941430966625,653512,592608,115650
720575941626469322,449328,993568,253485
720575941578932213,371316,1019528,213930
720575941630741730,353328,1015432,287550
720575941435019040,431196,217036,18135
720575941549520161,599020,69168,88470
720575941476236852,194944,73024,143730
720575941497379195,459356,853852,187245
720575941462796499,586340,824332,180045
720575941441744219,597432,69496,83970
720575941433463566,524624,211604,21735
720575941457441773,579324,782836,147735
720575941517967788,372016,1019528,210465
720575941439099615,584920,77060,79875
720575941503083147,588104,68632,86400
720575941498997251,661176,608944,118305
720575941501114603,413860,869572,248670
720575941539045581,643036,608528,124695
720575941450941533,397836,961192,301320
720575941579841470,525004,216772,23175
720575941689506316,487828,150616,255015
720575941489017808,388920,957076,226980
720575941612095818,445940,988700,230715
720575941628715234,437988,820544,101655
720575941541968157,438432,987688,241605
720575941478091114,509288,259592,107370
720575941509149790,554880,209920,198000
720575941415738257,663616,132180,223020
720575941529362820,648572,99028,149445
720575941491355445,281280,107712,102375
720575941639592916,442148,957380,236610
720575941430241199,476412,600592,69255
720575941472485131,688064,84928,177795
720575941484182269,718976,91136,197505
720575941540616653,663660,135712,224865
720575941671405745,401460,193332,88920
720575941632929733,538544,92280,77445
720575941401813027,464572,824228,208395
720575941627456155,905516,116492,87120
720575941534633859,907472,74112,18675
720575941489192656,912768,80616,29025
720575941500324169,715200,97536,159345
720575941612645353,422440,74000,81630
720575941496289150,856488,94828,65025
720575941596860965,728864,223568,70245
720575941654986452,175352,178072,50445
720575941548253801,111000,207916,41580
720575941458223600,151120,116016,143730
720575941546718900,125992,178700,66375
720575941505741884,146988,132916,161235
720575941471162123,126388,167720,152820
720575941546123881,112864,162416,103815
720575941553883710,769368,102260,110835
720575941549678196,133636,185160,128115
720575941576246120,149956,141084,154440
720575941607418733,860424,136732,53370
720575941520320428,730232,106280,70020
720575941548788104,828136,197796,24210
720575941553703167,765036,180496,145980
720575941624972699,375668,191384,228375
720575941413327508,371228,190228,199800
720575941498668361,268408,180116,110745
720575941476589620,606184,650140,208215
720575941560321006,676976,234600,79740
720575941568732018,590560,175644,206370
720575941591307916,436472,965868,246330
720575941518561390,475452,870144,212625
720575941504463810,417548,849356,237330
720575941550944511,468836,927512,246285
720575941507394142,433548,877100,201240
720575941564420352,531072,676572,210555
720575941472597307,436104,759428,153135
720575941644138401,492776,707572,194085
720575941437468991,415020,914420,196065
720575941536313842,461904,749780,113445
720575941610025034,392936,963320,255780
720575941471160183,447436,958168,283320
720575941468699403,512036,741220,173430
720575941354252592,521324,751020,162180
720575941626237322,522268,753612,215910
720575941415587100,568068,689072,233415
720575941630020646,458424,897380,199935
720575941411758740,462956,751020,202815
720575941511088204,418668,755040,183780
720575941524387403,385576,178816,223065
720575941412021137,354732,171176,223785
720575941686720630,586292,185664,197730
720575941562937751,506764,888768,218655
720575941540277885,389696,999644,253485
720575941639884575,590408,186996,229410
720575941482256975,791008,156484,135315
720575941530339972,148996,104256,136935
720575941552782169,226656,176672,156690
720575941411165099,435236,747828,138240
720575941432301705,798560,179280,71730
720575941660532048,737472,148048,165735
720575941583307103,378504,192376,215775
720575941403475235,841512,84060,41040
720575941672828839,727488,216836,46530
720575941494476208,674472,159520,102195
720575941588769348,830388,158092,122400
720575941453750855,708328,118996,190665
720575941580065873,736344,98292,128835
720575941576156680,814960,126028,168120
720575941494910334,763220,193576,25605
720575941402954864,871088,161024,82080
720575941438613548,732956,193148,133650
720575941566110562,883136,88512,126675
720575941505204786,820508,92180,85050
720575941553574791,733604,167712,143955
720575941606311870,901032,114228,22725
720575941478456113,695628,153860,136305
720575941500769698,847580,130004,120195
720575941664675196,732784,175584,77490
720575941528203085,736320,167468,161325
720575941600821033,761688,94396,138330
720575941478566942,760300,101432,170910
720575941512917714,779440,232772,62010
720575941570088562,818716,86568,127935
720575941609155949,891264,149888,68985
720575941692602587,817924,109724,152685
720575941553234687,808096,183348,111285
720575941433849815,816880,189216,52335
720575941458433773,722432,99112,124740
720575941463622544,758816,176196,27000
720575941596517671,722924,92992,120015
720575941555505435,768592,158356,45855
720575941646893000,741692,159764,53055
720575941518177171,815912,189348,88515
720575941511983120,805560,176428,110610
720575941468526358,125336,133176,118530
720575941431969751,585728,825344,164160
720575941515964259,554176,195072,222210
720575941475802654,199268,207252,20385
720575941504631383,674468,123844,209250
720575941691137499,710272,108672,172620
720575941537026538,839196,78456,85455
720575941599954368,778064,169024,16650
720575941561286671,459700,971008,247275
720575941462934724,905168,78756,31725
720575941570768242,195036,179632,15255
720575941584443902,850320,184720,65925
720575941652039921,400576,74700,89235
720575941458126829,451796,932476,210285
720575941607852653,587536,153152,148365
720575941553461531,124484,198620,109800
720575941517041507,870556,118700,128745
720575941468092438,749456,86500,147240
720575941646694008,148368,217132,94455
720575941525697561,164416,141564,53145
720575941439030239,245044,112112,97605
720575941688882927,811148,179596,87525
720575941585796486,841228,77772,114435
720575941617332693,785040,158216,81585
720575941462969299,769044,106896,173340
720575941664754044,767436,84412,186750
720575941692361880,255460,75376,123975
720575941599528092,776580,103304,86085
720575941505649458,733460,116576,82260
720575941640880245,818196,204480,58275
720575941573859997,514976,100960,235125
720575941734278955,832340,184796,25920
720575941447894292,529408,643236,151650
720575941455180525,595836,607508,186840
720575941433014286,407244,929856,197460
720575941524120676,554604,759344,158715
720575941523099383,589896,608152,205425
720575941548867389,491868,878376,223200
720575941528110980,370564,170800,208080
720575941611623443,549996,732436,165060
720575941501353378,522096,738008,170820
720575941625319225,445004,707260,247275
720575941587304759,422732,762872,124470
720575941537007602,509620,616212,128115
720575941592467749,563404,687952,197685
720575941625858186,601204,204476,212535
720575941505898300,590684,87036,169965
720575941405898926,382740,929996,211860
720575941612225299,594944,198756,200520
720575941625156507,552896,175936,232380
720575941482985469,373552,194240,215865
720575941625002651,399560,162280,240795
720575941479117698,400664,977300,274590
720575941631349218,755336,155228,78705
720575941578762485,468300,875692,190080
720575941565710855,746960,128688,148770
720575941458547667,416796,177496,215190
720575941501805451,727476,109892,101340
720575941594377512,742928,155420,84240
720575941469661917,845272,150804,117855
720575941499911803,641472,171440,224505
720575941472850699,154508,174788,29655
720575941569598452,144064,203060,40365
720575941645378936,813544,182276,86400
720575941569733678,185696,190112,48285
720575941548247841,204120,91932,132435
720575941656817876,160228,134184,181665
720575941631947244,227960,217952,45180
720575941484394438,738876,104820,84285
720575941505575106,787992,180172,113310
720575941639932959,133496,104644,119520
720575941625184508,687728,225416,76635
720575941485209530,182780,180076,176085
720575941591356471,759556,108616,193995
720575941634071749,709896,144452,69570
720575941601067817,748380,170684,40995
720575941413081455,775828,124692,194445
720575941561234670,735580,85296,156420
720575941442710735,707060,207440,67095
720575941517037146,855004,106764,80145
720575941533080707,117068,218136,49770
720575941486445318,711060,210452,45045
720575941521110232,782548,154256,136890
720575941664309116,844048,144352,74610
720575941557179137,863720,173004,29025
720575941552350207,790856,136284,92340
720575941525635403,836096,117248,180090
720575941509940574,733636,151284,176760
720575941481517280,713500,159136,62055
720575941477103419,722500,104948,123660
720575941594481704,176444,108188,64935
720575941455644467,795564,160036,27360
720575941627883628,744964,136336,49140
720575941482392003,766728,147880,130725
720575941440891359,782416,184032,75375
720575941632284130,792596,155256,119790
720575941394137092,755812,194788,56115
720575941516987994,730508,177308,141210
720575941482300751,774908,126136,106335
720575941633286636,679260,152272,162810
720575941591232055,671512,155488,147735
720575941565416594,772156,184320,114930
720575941433085710,148616,131132,115920
720575941581110005,203428,156036,123030
720575941541647901,178240,205824,163980
720575941603647846,794480,131056,31320
720575941471099613,605324,71732,114705
720575940717417382,744032,116896,178605
720575941410113583,864236,161220,96750
720575941555918234,542088,65512,151695
720575941460320752,800184,186168,8685
720575941473291584,835396,86868,163305
720575941656194777,198400,75584,185985
720575941558941422,151084,138056,118035
720575941590572612,815128,123864,71370
720575941634210757,735656,75656,133830
720575941492925646,747524,173656,83835
720575941506265794,840748,67592,132480
720575941520974040,822696,79592,72270
720575941351451184,261260,226656,114750
720575941521290419,172536,102188,152730
720575941438150879,205236,216588,55305
720575941536634394,505488,254232,79920
720575941628885986,298876,192608,127575
720575941644263841,223004,89764,162450
