root_id,is_seed,cell_class,cell_type,nerve,region
720575941538360858,False,,,,LO
720575941555465755,False,,AVLP396,,AVLP
720575941640728095,False,lateral_horn_local_neuron,CB2920,,LH
720575941639613983,False,kenyon_cell,KCab,,MB_CA
720575941546749473,False,,IN20A.22A026,,T1_PRONM
720575941628603942,False,single_leg_neuromere,IN13B064,,T1_PRONM
720575941472103978,False,,IN01A059,,ABDNM
720575941558611501,False,,IN09A061,,T1_PRONM
720575941478788657,False,lobula_tangential,LT53,,LO
720575941661503032,False,kenyon_cell,KCab,,MB_CA
720575941503299132,False,,IN03A018,,T1_PRONM
720575941438746175,True,olfactory_receptor_neuron,ORN_DM1,left_antennal_nerve,AL
720575941608287818,False,,IN11B022,,HTCT
720575941612744266,False,lobula_columnar,LC9,,AVLP
720575941511491148,False,single_leg_neuromere,IN13A009,,T2_MESONM
720575941658291792,False,,CB1140,,AVLP
720575941428653652,False,kenyon_cell,KCg-m,,MB_CA
720575941426228820,False,,CB2666,,SPS
720575941468237398,False,centrifugal_lobula,cL08,,SPS
720575941502905943,False,kenyon_cell,KCg,,MB_CA
720575941535084120,True,chordotonal_organ_neuron,JO-F,right_antennal_nerve,NO_CONS
720575941534887512,False,ascending_neuron,AN07B052,,INTTCT
720575941426294356,False,single_leg_neuromere,IN13B029,,T1_PRONM
720575941507886686,True,chordotonal_organ_neuron,JO-F,right_antennal_nerve,NO_CONS
720575941506772574,False,,IN00A020,,LTCT
720575941585415775,False,,VES072,,VES
720575941565099623,False,ascending_neuron,AN19B004,,T1_PRONM
720575941546094185,False,,LAL096,,SPS
720575941593738859,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,AL
720575941594459755,False,,LAL120b,,LAL
720575941519617646,False,,CB3625,,AVLP
720575941516734062,False,,IN04B081,,T2_MESONM
720575941594918513,False,kenyon_cell,KCg,,MB_CA
720575941560381043,False,single_leg_neuromere,IN04B078,,T3_METANM
720575941540261501,False,single_leg_neuromere,IN20A.22A016,,T1_PRONM
720575941102874244,True,,sensory_fragment,right_antennal_nerve,NO_CONS
720575941529251460,False,,PLP214,,PLP
720575941597539973,False,,SLP001,,SLP
720575941554613895,True,chordotonal_organ_neuron,JO-E,right_antennal_nerve,AMMC
720575941503495819,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,NO_CONS
720575941485604493,False,,CB3092,,LH
720575941415743121,False,taste_bristle_gustatory_neuron,WG2,left_anterior_dorsal_mesothoracic_nerve,AMNP
720575941540195989,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941572439709,False,antennal_lobe_projection_neuron,M_lPNm11D,,AL
720575941576240797,False,,PS220,,IPS
720575941459259039,False,lateral_horn_output_neuron,LHPV5a1,,LH
720575941526892198,False,ascending_neuron,AN07B056,,HTCT
720575941562150568,False,leg_motor_neuron,sternal_posterior_rotator,right_metathoracic_leg_nerve,T3_METANM
720575941443202730,False,lobula_columnar,LC17,,LO
720575941410238123,True,bristle_neuron,BM_Or,left_antennal_nerve,GNG
720575941411876523,True,bristle_neuron,BM_Ant,left_antennal_nerve,GNG
720575941412204203,False,kenyon_cell,KCab,,MB_CA
720575941611630253,False,kenyon_cell,KCg-m,,MB_CA
720575941535018674,False,single_leg_neuromere,IN21A011,,T3_METANM
720575941521256115,False,descending_neuron,DNxn181,,GNG
720575941520993975,False,kenyon_cell,KCab,,MB_CA
720575941680049853,False,kenyon_cell,KCg-m,,MB_CA
720575941536460481,False,lateral_horn_centrifugal_neuron,LHCENT11,,CRE
720575941482000067,False,,INXXX235,,ABDNM
720575941632929477,False,,PS303,,IPS
720575941644725960,False,antennal_lobe_local_neuron,v2LN32,,AL
720575941490126540,True,hygrosensory_receptor_neuron,HRN_VP4,left_antennal_nerve,AL
720575941537705677,False,,IN20A.22A040,,T1_PRONM
720575941488029392,False,,WED109,,WED
720575941461356243,False,ascending_neuron,AN09B002,,T1_PRONM
720575941653507801,False,,IN06A094,,HTCT
720575941469089501,False,,SAD016,,AVLP
720575941630045922,False,kenyon_cell,KCg,,MB_CA
720575941537771235,True,olfactory_receptor_neuron,ORN_VL1,right_antennal_nerve,AL
720575941538885347,True,chordotonal_organ_neuron,JO-mz,right_antennal_nerve,NO_CONS
720575941536657123,False,,IN06A067,,NTCT
720575941631028962,False,descending_neuron,DNge063,,GNG
720575941557563108,False,,PS106,,PLP
720575941561036526,False,,SLP402_b,,SMP
720575941539278578,True,olfactory_receptor_neuron,ORN_VL2a,right_antennal_nerve,AL
720575941428588280,False,kenyon_cell,KCab,,MB_CA
720575941575388923,False,,AVLP577,,AVLP
720575941625720572,False,,,,ME
720575941483835133,False,,PVLP080a,,AVLP
720575941563657984,True,hygrosensory_receptor_neuron,HRN_VP1l,right_antennal_nerve,AL
720575941552451329,False,,IN20A.22A060,,T3_METANM
720575941515489027,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941536001802,True,olfactory_receptor_neuron,ORN_VL1,right_antennal_nerve,AL
720575941689487116,False,,CB2178,,AVLP
720575941433569038,True,olfactory_receptor_neuron,ORN_DM4,left_antennal_nerve,AL
720575941653835537,False,antennal_lobe_projection_neuron,CB2761,,AL
720575941651410705,False,,CB2518,,AVLP
720575941464698646,False,,IN13A050,,T1_PRONM
720575941507034903,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941467647766,False,,CB1724,,AVLP
720575941528006425,True,olfactory_receptor_neuron,ORN_DA1,left_antennal_nerve,AL
720575941527809817,False,,CB0958,,AMMC
720575941416595228,False,kenyon_cell,KCab,,MB_CA
720575941542424349,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,NO_CONS
720575941478199070,True,olfactory_receptor_neuron,ORN_VA1v,right_antennal_nerve,NO_CONS
720575941592559397,False,,IN23B008,,LTCT
720575941596426021,False,,PLP092,,SPS
720575941408534319,False,lobula_columnar,LC17,,LO
720575941352042288,False,kenyon_cell,KCg,,MB_CA
720575941490519861,False,antennal_lobe_projection_neuron,M_l2PNm17,,AL
720575941491109685,False,,CB3410,,SLP
720575941589086007,True,olfactory_receptor_neuron,ORN_VM3,left_antennal_nerve,NO_CONS
720575941628931897,False,,AVLP502,,AVLP
720575941469024064,False,single_leg_neuromere,INXXX466,,T1_PRONM
720575941471055680,False,,CB1098,,GNG
720575941477674817,False,,PLP038,,PLP
720575941500284745,False,,LAL012,,LAL
720575941609795402,False,,CB0129,,IPS
720575941525319499,False,,CB1042,,IPS
720575941428981588,True,chordotonal_organ_neuron,JO-B,left_antennal_nerve,AMMC
720575941438943061,False,,CB2050,,GNG
720575941442482011,False,,IB092,,SPS
720575941543866204,False,kenyon_cell,KCg-m,,MB_CA
720575941584760671,False,,IB095,,IB
720575941433110369,False,antennal_lobe_projection_neuron,VM1_lPN,,AL
720575941544914793,False,,IN17A020,,T1_PRONM
720575941626376044,True,olfactory_receptor_neuron,ORN_VM5v,right_antennal_nerve,AL
720575941412859759,False,kenyon_cell,KCab,,MB_CA
720575941594787697,False,kenyon_cell,KCab,,MB_CA
720575941569818482,True,hygrosensory_receptor_neuron,HRN_VP1d,right_antennal_nerve,AL
720575941561626483,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,AL
720575941568245618,False,single_leg_neuromere,IN20A.22A024,,T3_METANM
720575941453098874,False,distal_medulla,Dm15,,ME
720575941498056571,True,olfactory_receptor_neuron,ORN_VA2,left_antennal_nerve,AL
720575941591904140,True,chordotonal_organ_neuron,JO-C,left_antennal_nerve,NO_CONS
720575941485604749,False,,CB2512,,AVLP
720575941461553040,True,,sensory_fragment,left_antennal_nerve,NO_CONS
720575941462470544,False,single_leg_neuromere,IN19A004,,T3_METANM
720575941538557845,True,chordotonal_organ_neuron,JO-EVM,left_antennal_nerve,AMMC
720575941537968021,False,,IN03A032,,T2_MESONM
720575941616611225,False,single_leg_neuromere,IN21A008,,T3_METANM
720575941553893274,False,kenyon_cell,KCg,,MB_CA
720575941597605788,False,,CB1542,,AMMC
720575941575978909,False,,PLP124,,PLP
720575941633322912,False,antennal_lobe_projection_neuron,VP1l+_lvPN,,AL
720575941644529569,True,olfactory_receptor_neuron,ORN_DC2,left_antennal_nerve,AL
720575941501398946,True,olfactory_receptor_neuron,ORN_DA1,left_antennal_nerve,AL
720575941504282533,False,,CB1836,,SPS
720575941445037994,True,olfactory_receptor_neuron,ORN_DA1,left_antennal_nerve,AL
720575941412990891,False,lobula_tangential,LT53,,PLP
720575941517717420,False,,IN11B016,,INTTCT
720575941668908977,True,olfactory_receptor_neuron,ORN_VL2a,left_antennal_nerve,AL
720575941521190835,False,leg_motor_neuron,tibia_flexor,left_metathoracic_leg_nerve,T3_METANM
720575941520666551,False,kenyon_cell,KCab,,MB_CA
720575941603241913,True,olfactory_receptor_neuron,ORN_DM4,right_antennal_nerve,AL
720575941485014970,False,transmedullary_y,TmY14,,LOP
720575941632733115,False,kenyon_cell,KCg,,MB_CA
720575941484752826,False,lobula_columnar,LC20a,,LO
720575941461225412,False,,CB0716,,GNG
720575941632929733,True,olfactory_receptor_neuron,ORN_VM3,left_antennal_nerve,AL
720575941488619465,False,,CB2276,,WED
720575941531217867,False,,PVLP004,,AVLP
720575941531283403,False,ascending_neuron,AN09B042,,ABDNM
720575941489733584,False,ventral_nerve_cord_serially_convergent,IN06B015,,T2_MESONM
720575941509197778,False,kenyon_cell,KCg-m,,MB_CA
720575941461815251,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,AL
720575941655474137,False,lobula_columnar,LC9,,LO
720575941690929115,False,kenyon_cell,KCab,,MB_CA
720575941500350433,True,olfactory_receptor_neuron,ORN_DL1,left_antennal_nerve,AL
720575941532856293,False,,CB1620,,AVLP
720575941629325292,False,single_leg_neuromere,IN09A045,,T2_MESONM
720575941454999533,False,lobula_columnar,LC4,,LO
720575941456179181,False,,CB1074,,WED
720575941650034673,False,,CB0047,,GNG
720575941568835572,False,single_leg_neuromere,IN12B003,,T2_MESONM
720575941603635190,False,wing_motor_neuron,DVM1a-c,right_anterior_dorsal_mesothoracic_nerve,WTCT
720575941432324088,False,,,,T2_MESONM
720575941513785337,False,kenyon_cell,KCab,,MB_CA
720575941515554809,False,lamina_wide_field,Lawf2,,ME
720575941592100862,True,olfactory_receptor_neuron,ORN_DC1,left_antennal_nerve,AL
720575941551730687,True,chordotonal_organ_neuron,JO-E,right_antennal_nerve,AMMC
720575941549240319,False,,IN19A033,,T3_METANM
720575941556711425,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,NO_CONS
720575941393985540,True,olfactory_receptor_neuron,ORN,right_antennal_nerve,AL
720575941543669765,False,,IN06A065,,INTTCT
720575941546291205,False,,,,LO
720575941565362183,False,,SMP169,,FLA
720575941472825355,False,single_leg_neuromere,IN20A.22A001,,T2_MESONM
720575941471776779,False,,LAL023,,CRE
720575941439729682,False,,CB0796,,AVLP
720575941440188434,False,lobula_plate_lobula_columnar,LPLC2,,LOP
720575941416464404,True,olfactory_receptor_neuron,ORN_VA1v,right_antennal_nerve,AL
720575941612417043,False,,INXXX829_f,,T1_PRONM
720575941658619928,False,sequential_leg_neuromeres,IN19A014,,T2_MESONM
720575941655736344,False,leg_motor_neuron,long_tendon_muscle,right_metathoracic_leg_nerve,T3_METANM
720575941536591898,True,olfactory_receptor_neuron,ORN_VC4,right_antennal_nerve,AL
720575941527613465,False,lobula_tangential,LT51,,SPS
720575941416464412,False,lobula_columnar,LC4,,LO
720575941478461470,False,,AVLP315,,AVLP
720575941640466463,False,,IN04B034,,T1_PRONM
720575941437894688,False,ventral_nerve_cord_serially_convergent,IN01A001,,T1_PRONM
720575941474529310,False,,INXXX452,,ABDNM
720575941433438240,False,single_leg_neuromere,IN20A.22A028,,T2_MESONM
720575941401391139,False,kenyon_cell,KCab,,MB_CA
720575941557956644,False,kenyon_cell,KCab,,MB_CA
720575941559529508,False,lobula_plate_lobula_columnar,LPLC1,,LOP
720575941569884206,False,,,,LO
720575941409976367,False,lateral_horn_output_neuron,LHAV3p1,,LH
720575941455982643,True,olfactory_receptor_neuron,ORN_DA3,left_antennal_nerve,NO_CONS
720575941475577915,False,,CL109,,ICL
720575941504413756,False,,CB3029,,AVLP
720575941440188479,False,,SMP271,,SMP
720575941478854721,False,single_leg_neuromere,IN01B033,,T1_PRONM
720575941514047555,False,single_leg_neuromere,IN20A.22A006,,T3_METANM
720575941571326024,False,,IN20A.22A039,,T3_METANM
720575941524402251,False,,SLP215,,SLP
720575941451591758,False,,AVLP266,,AVLP
720575941450674254,False,,CB1717,,AVLP
720575941505069143,False,lateral_horn_centrifugal_neuron,LHCENT5,,CRE
720575941535019096,True,olfactory_receptor_neuron,ORN_VL1,left_antennal_nerve,AL
720575941505593431,False,lobula_plate_lobula_columnar,LPLC2,,LOP
720575941543997532,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,GNG
720575941541507164,False,kenyon_cell,KCab,,MB_CA
720575941583384671,True,antenna_motor_neuron,CB0886,right_antennal_nerve,GNG
720575941585678431,True,chordotonal_organ_neuron,JO-FVA,left_antennal_nerve,GNG
720575941586006111,False,descending_neuron,DNp103,,AVLP
720575941565362274,False,kenyon_cell,KCg-m,,MB_CA
720575941517389923,False,serpentine_medulla,Sm18,,ME
720575941526958180,True,olfactory_receptor_neuron,ORN_VA1d,left_antennal_nerve,AL
720575941527023716,False,,CRE076,,CRE
720575941609926758,False,,CB3245,,WED
720575941560578163,True,olfactory_receptor_neuron,ORN_DC1,left_antennal_nerve,AL
720575941561626739,False,,AVLP509,,AVLP
720575941495697531,False,,IN13A043,,T1_PRONM
720575941540589693,False,antennal_lobe_projection_neuron,DM2_lPN,,AL
720575941493928064,False,descending_neuron,DNnt008,,GNG
720575941588955276,False,lobula_columnar,LC17,,LO
720575941435535502,False,,PS232,,LAL
720575941462798480,False,,CB2700,,GNG
720575941562085522,False,kenyon_cell,KCab,,MB_CA
720575941516800147,False,descending_neuron,DNnt019,,GNG
720575941414039700,False,,CB2247,,LH
720575941689225368,False,lateral_horn_output_neuron,LHAV2b2a,,LH
720575941554483354,False,leg_motor_neuron,trochanter_flexor,left_metathoracic_leg_nerve,T3_METANM
720575941624869019,False,,IN21A060,,T1_PRONM
720575941597606044,False,kenyon_cell,KCab,,MB_CA
720575941574013085,False,leg_motor_neuron,trochanter_flexor,right_prothoracic_accessory_nerve,T1_PRONM
720575941573882014,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941569687710,False,,IN08B093,,HTCT
720575941528006822,True,chordotonal_organ_neuron,JO-E,right_antennal_nerve,GNG
720575941443072170,False,,SAD007,,IPS
720575941519028396,False,ascending_neuron,AN05B097,,T3_METANM
720575941428654255,False,leg_motor_neuron,tergopleural_promotor,right_dorsal_prothoracic_nerve,T1_PRONM
720575941450543285,False,lobula_tangential,LTe66,,LO
720575941576372406,False,antennal_lobe_local_neuron,v2LN33,,AL
720575941531021496,True,chordotonal_organ_neuron,JO-B,left_antennal_nerve,AMMC
720575941603897529,False,,CB1809,,AVLP
720575941601407161,False,single_leg_neuromere,IN20A.22A039,,T2_MESONM
720575941681950909,True,olfactory_receptor_neuron,ORN_D,right_antennal_nerve,AL
720575941599768768,False,,CB1596,,AVLP
720575941598130368,False,,SLP228,,SCL
720575941535281345,False,,PLP009,,SPS
720575941460897988,False,kenyon_cell,KCg-m,,MB_CA
720575941631815877,False,kenyon_cell,KCg-m,,MB_CA
720575941482197190,True,chordotonal_organ_neuron,JO-D,left_antennal_nerve,NO_CONS
720575941630111941,False,,IN03B066,,INTTCT
720575941461881028,False,kenyon_cell,KCg-m,,MB_CA
720575941623034058,False,,IN04B071,,T2_MESONM
720575941528334539,False,ascending_neuron,AN19B079,,HTCT
720575941541572813,False,medulla_medulla,MeMe_e02,,ME
720575941491306702,False,,CB2045,,LH
720575941514375377,False,bristle_neuron,SNta14,right_anterior_dorsal_mesothoracic_nerve,AMNP
720575941508542674,False,,IN03B066,,HTCT
720575941511360722,False,,CB0423,,GNG
720575941617332437,False,kenyon_cell,KCab,,MB_CA
720575941594853590,False,,IN00A010,,LTCT
720575941431210199,False,kenyon_cell,KCab,,MB_CA
720575941592166614,False,single_leg_neuromere,IN03A039,,T2_MESONM
720575941689618651,False,kenyon_cell,KCg-m,,MB_CA
720575941480427744,False,,CB3321,,GNG
720575941498974433,False,single_leg_neuromere,IN13B012,,T2_MESONM
720575941556252900,True,olfactory_receptor_neuron,ORN_DM1,right_antennal_nerve,AL
720575941556449508,False,,CL002,,ICL
720575941493272807,False,lobula_intrinsic,Li16,,LO
720575941688176879,True,olfactory_receptor_neuron,ORN_V,left_antennal_nerve,AL
720575941689356527,False,lobula_medulla_amacrine,LMa1,,LO
720575941652525297,False,,WED075,,IPS
720575941537444082,False,lobula_columnar,LC17,,LO
720575941580632309,True,chordotonal_organ_neuron,JO-B,left_antennal_nerve,AMMC
720575941431668984,False,,PVLP010,,AVLP
720575941516275961,False,mushroom_body_output_neuron,MBON32,,SMP
720575941589872894,True,olfactory_receptor_neuron,ORN_VC5,left_antennal_nerve,NO_CONS
720575941590200574,False,lobula_columnar,LC6,,LO
720575941575848200,False,,AVLP086,,AVLP
720575941433241870,False,,CB1886,,AVLP
720575941652001041,False,,CB2364,,AVLP
720575941447921940,False,ascending_neuron,AN06B015,,T3_METANM
720575941466730774,False,kenyon_cell,KCg-m,,MB_CA
720575941466534169,True,olfactory_receptor_neuron,ORN_VL2a,left_antennal_nerve,NO_CONS
720575941527220505,False,antennal_lobe_projection_neuron,DL2v_adPN,,AL
720575941544128797,False,antennal_lobe_projection_neuron,VC2_lPN,,AL
720575941640794399,False,,AVLP437,,AVLP
720575941639483679,False,,IN20A.22A043,,T2_MESONM
720575941546553633,False,single_leg_neuromere,IN20A.22A055,,T2_MESONM
720575941400736035,False,,IN01A052,,T1_PRONM
720575941593084200,False,,CB2808,,ICL
720575941734052139,False,,AVLP155,,AVLP
720575941561757997,False,,PS183,,SPS
720575941408796975,False,antennal_lobe_output_neuron,v2LN37,,AL
720575941409714479,False,lobula_intrinsic,Li03,,LO
720575941478658353,False,,CB0096,,AVLP
720575941474398513,False,ascending_neuron,AN08B089,,INTTCT
720575941491372341,False,,PLP150c,,PLP
720575941476495681,False,kenyon_cell,KC,,MB_CA
720575941507559749,False,antennal_lobe_projection_neuron,VC5_lvPN,,AL
720575941498777929,True,olfactory_receptor_neuron,ORN_DM4,left_antennal_nerve,AL
720575941525516619,False,antennal_lobe_local_neuron,lLN2P_b,,AL
720575941512606028,False,,CB0598,,GNG
720575941478920527,False,,CB0456,,GNG
720575941644333394,False,,AVLP213,,AVLP
720575941439205717,False,,IN12B053,,T2_MESONM
720575941534036312,False,,IN02A021,,INTTCT
720575941440581979,False,,IN04B101,,T1_PRONM
720575941541900636,False,,CL038,,ICL
720575941507494238,False,kenyon_cell,KC,,MB_CA
720575941585744223,False,,CB1315,,AVLP
720575941515620707,False,single_leg_neuromere,IN00A031,,T1_PRONM
720575941611041126,False,kenyon_cell,KCab,,MB_CA
720575941543670121,False,,IN07B053,,HTCT
720575941547733353,False,,CB0164,,IPS
720575941626179948,True,olfactory_receptor_neuron,ORN_VA7m,right_antennal_nerve,AL
720575941403816304,False,,INXXX935_f,,ABDNM
720575941567459698,False,antennal_lobe_local_neuron,l2LN20,,AL
720575941508608385,False,lateral_horn_centrifugal_neuron,LHCENT12a,,LH
720575941481345410,False,,CB1205,,AVLP
720575941507101057,False,,IN03A026,,T3_METANM
720575941482066306,False,lobula_plate_lobula_columnar,LPLC1,,LO
720575941626179978,False,antennal_lobe_local_neuron,lLN1_bc,,AL
720575941591970188,False,multidendritic_neuron,SNabg23,abdominal_nerve_trunk,ABDNM
720575941592232332,False,,AVLP443,,AVLP
720575941589479820,False,serpentine_medulla,Sm15,,ME
720575941565362578,False,,IN03B016,,T2_MESONM
720575941615235481,True,chordotonal_organ_neuron,JO-F,right_antennal_nerve,NO_CONS
720575941627359643,True,olfactory_receptor_neuron,ORN_VA1d,left_antennal_nerve,NO_CONS
720575941625196955,False,kenyon_cell,KCab,,MB_CA
720575941623361947,False,single_leg_neuromere,IN13A045,,T2_MESONM
720575941572899230,False,lateral_horn_local_neuron,CB1293,,LH
720575941458669983,False,kenyon_cell,KCg,,MB_CA
720575941507494309,False,,PVLP014,,AVLP
720575941506445733,False,lateral_horn_output_neuron,LHAV5a10_b,,LH
720575941528662438,False,leg_motor_neuron,accessory_tibia_flexor,left_metathoracic_leg_nerve,T3_METANM
720575941410173355,False,kenyon_cell,KCg,,MB_CA
720575941451133365,True,olfactory_receptor_neuron,ORN_VA1d,left_antennal_nerve,NO_CONS
720575941576044982,False,single_leg_neuromere,IN19A024,,T2_MESONM
720575941531611576,False,,CB4235,,GNG
720575941484949946,False,single_leg_neuromere,IN12B049,,T1_PRONM
720575941633520059,False,ventral_nerve_cord_neurosecretory_cell,EA06B010,right_posterior_dorsal_mesothoracic_nerve,INTTCT
720575941631750597,False,single_leg_neuromere,IN19A096,,T3_METANM
720575941631291845,False,,IN19A108,,T3_METANM
720575941496222151,False,,CB0560,,GNG
720575941462471123,False,,CB2207,,AVLP
720575941518897624,False,kenyon_cell,KCab-m,,MB_CA
720575941520273880,False,,CB1964,,AVLP
720575941470007773,False,,AVLP428,,AVLP
720575941478199776,False,antennal_lobe_projection_neuron,M_vPNml60,,AL
720575941500154337,False,,WED092e,,WED
720575941628867042,False,descending_neuron,DNg04,,IPS
720575941687587311,False,kenyon_cell,KCg,,MB_CA
720575941458080240,True,olfactory_receptor_neuron,ORN_DL1,right_antennal_nerve,AL
720575941652656625,False,lateral_horn_local_neuron,CB2678,,LH
720575941684900335,False,single_leg_neuromere,IN12B023,,T2_MESONM
720575941570736628,False,,SMP053,,SMP
720575941579780597,False,ascending_neuron,AN18B001,,INTTCT
720575941569556980,False,lobula_tangential,LT64,,SPS
720575941521977847,False,,IN03A047,,T2_MESONM
720575941514179065,False,,CB2141,,LH
720575941624345084,False,antennal_lobe_projection_neuron,M_l2PNl20,,AL
720575941552124415,False,,VES001,,VES
720575941564707328,False,lateral_horn_output_neuron,LHAV3i1,,LH
720575941527220738,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,AL
720575941528531458,False,,,,ME
720575941573751305,False,neck_motor_neuron,ADNM2,left_cervical_nerve,NTCT
720575941537247754,True,olfactory_receptor_neuron,ORN_DM4,right_antennal_nerve,AL
720575941518307855,True,hygrosensory_receptor_neuron,HRN_VP5,left_antennal_nerve,AL
720575941654557201,False,,AVLP448,,AVLP
720575941654753809,False,,CB1205,,AVLP
720575941536461338,True,olfactory_receptor_neuron,ORN_DC2,left_antennal_nerve,AL
720575941478593054,False,lobula_plate_lobula_columnar,LPLC4,,LO
720575941401915939,False,,CB1995,,AVLP
720575941629915686,False,,CB2426,,AVLP
720575941597082151,False,centrifugal_lobula_lobula_plate_medulla,cLLPM02,,PLP
720575941592953384,False,,CB3983,,AVLP
720575941600096809,False,kenyon_cell,KCab-m,,MB_CA
720575941474595370,False,wing_motor_neuron,tpn,left_anterior_dorsal_mesothoracic_nerve,WTCT
720575941407486511,False,kenyon_cell,KCg,,MB_CA
720575941504610866,False,,AVLP509,,AVLP
720575941566411318,False,lateral_horn_local_neuron,CB1405,,LH
720575941550158397,False,,LAL014,,LAL
720575941479182913,False,lobula_intrinsic,Li17,,LO
720575941486588482,False,,CB0045,,IPS
720575941588234820,False,kenyon_cell,KCab,,MB_CA
720575941523681867,False,,CB2510,,AVLP
720575941526499917,True,chordotonal_organ_neuron,JO-F,right_antennal_nerve,NO_CONS
720575941449953870,False,olfactory_receptor_neuron,ORN_VC1,right_maxillary-labial_nerve,AL
720575941482066511,False,lateral_horn_local_neuron,LHAV4a1_b,,LH
720575941524140621,False,,IN04B062,,T3_METANM
720575941482132047,False,,PS300,,SPS
720575941527941709,False,medulla_tangential,MTe15,,ME
720575941428589140,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941503103575,False,,PS087,,SPS
720575941578601049,False,ascending_neuron,AN05B097,,T3_METANM
720575941566739042,True,olfactory_receptor_neuron,ORN_VA1v,left_antennal_nerve,NO_CONS
720575941566607975,False,lobula_tangential,LTe16,,LO
720575941563920999,False,ventral_nerve_cord_dorsal,IN02A010,,WTCT
720575941546553961,False,,PS242,,IPS
720575941575520872,False,single_leg_neuromere,IN01B010,,T3_METANM
720575941520667246,False,,,,LO
720575941595902577,False,,IN11A008,,T1_PRONM
720575941471253111,True,olfactory_receptor_neuron,ORN_DC1,right_antennal_nerve,AL
720575941620478591,True,olfactory_receptor_neuron,ORN_VA1d,right_antennal_nerve,AL
720575941619888767,False,,INXXX452,,ABDNM
720575941505921665,False,,IN02A033,,INTTCT
720575941587186310,False,,AVLP230,,AVLP
720575941461815952,False,,CB0009,,GNG
720575941413909137,True,chordotonal_organ_neuron,JO-D,left_antennal_nerve,NO_CONS
720575941415285393,False,lateral_horn_local_neuron,LHAV4a4,,LH
720575941412532881,False,,CB3245,,WED
720575941414040212,True,olfactory_receptor_neuron,ORN_VL2p,left_antennal_nerve,AL
720575941462798992,False,,LAL037,,LAL
720575941517062803,False,,IN19B027,,T3_METANM
720575941690143384,False,,CB3640,,GNG
720575941615104665,True,chordotonal_organ_neuron,JO-F,right_antennal_nerve,GNG
720575941614383769,False,,IN13B068,,T1_PRONM
720575941452313257,False,single_leg_neuromere,IN16B030,,T3_METANM
720575941442351786,False,,IN07B066,,INTTCT
720575941613073069,False,,CB1605,,AVLP
720575941668844209,False,ascending_neuron,AN07B013,,T2_MESONM
720575941547274932,False,lobula_plate_lobula_columnar,LPLC2,,LOP
720575941529711288,False,descending_neuron,DNge004,,GNG
720575941605536446,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941599048384,False,,CB1280,,AMMC
720575941503824578,False,,CB2186,,AVLP
720575941481345731,False,,IN03B045,,NTCT
720575941632078533,True,olfactory_receptor_neuron,ORN_VA7m,left_antennal_nerve,AL
720575941482918598,False,antennal_lobe_projection_neuron,M_lvPNm42,,AL
720575941542097613,False,,CB0180,,GNG
720575941491176142,True,olfactory_receptor_neuron,ORN_VA1v,right_antennal_nerve,AL
720575941490717390,False,descending_neuron,DNa09,,SPS
720575941488751312,True,chordotonal_organ_neuron,JO-B,right_antennal_nerve,AMMC
720575941519225560,False,single_leg_neuromere,IN20A.22A024,,T1_PRONM
720575941654557401,False,kenyon_cell,KCab,,MB_CA
720575941704102618,False,antennal_lobe_projection_neuron,DA3_adPN,,AL
720575941690929883,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,GNG
720575941692437211,False,,,,LO
720575941557433060,False,antennal_lobe_projection_neuron,DA1_lPN,,AL
720575941534626538,False,kenyon_cell,KCg,,MB_CA
720575941633585900,True,chordotonal_organ_neuron,JO-E,right_antennal_nerve,AMMC
720575941458014957,False,,AVLP494,,AVLP
720575941685752559,False,wedge_projection_neuron,WED026,,IPS
720575941686276847,False,lateral_horn_output_neuron,LHAV1a3,,LH
720575941603242742,False,,CB0796,,AVLP
720575941431210744,False,single_leg_neuromere,IN21A016,,T3_METANM
720575941572047624,False,kenyon_cell,KCab,,MB_CA
720575941575652105,False,descending_neuron,DNxn133,,ICL
720575941536985866,False,single_leg_neuromere,IN03B032,,T1_PRONM
720575941468697355,False,single_leg_neuromere,IN16B030,,T1_PRONM
720575941689422604,False,,CL309,,ICL
720575941561037583,True,chordotonal_organ_neuron,JO-E,left_antennal_nerve,AMMC
720575941544522525,False,ascending_neuron,ANXXX178,,AMNP
720575941637780255,False,,IN19A048,,T2_MESONM
720575941399163683,False,,IN20A.22A045,,T2_MESONM
720575941594854181,False,,,,ME
720575941596689191,False,single_leg_neuromere,IN13B005,,T1_PRONM
